HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.Tag1,Answer.Tag2,Approve,Reject
38VTL6WC4A3TW80P4J3GPZUIJ1ZY5O,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:44 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:44 PST 2018,,,3G5W44VEU88ZEKYM72QI981CJXCKGK,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:05:09 PST 2018,Thu Nov 29 18:05:14 PST 2018,Sun Dec 02 18:05:14 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DB3DX0AEtHeI.jpg,n/a,7,,
3UOMW19E6DWGT5ZK8RLRS82ZGDI5CO,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:44 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:44 PST 2018,,,3R8YZBNQ9I82WULGR46LZH0SJ0L7QW,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:34:22 PST 2018,Thu Nov 29 17:34:29 PST 2018,Sun Dec 02 17:34:29 PST 2018,,,,7,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8db4PV4AAbg1I.jpg,n/a,7,,
3J94SKDEKIFQYX5Y8NG2CEKH1DU5DO,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:55 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:55 PST 2018,,,3F1567XTNXV6AD996145DDRYEQ9Q9R,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:00:58 PST 2018,Thu Nov 29 18:01:07 PST 2018,Sun Dec 02 18:01:07 PST 2018,,,,9,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DbJmW4AEbDTv.jpg,n/a,7,,
3JGHED38EDH8JCE8SCIDNJ8EA7UY73,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:50 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:50 PST 2018,,,3FTOP5WARGE7SWHJBF13N1EJXRNJ0H,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:50:53 PST 2018,Thu Nov 29 17:50:57 PST 2018,Sun Dec 02 17:50:57 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dCrcX0AEkemw.jpg,n/a,7,,
3Q2T3FD0ONYQOCO77XRCG79RWVV3ME,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:51 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:51 PST 2018,,,3DL65MZB8E5JB8Q79UJWLM3S18OCEI,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:37:18 PST 2018,Thu Nov 29 17:37:23 PST 2018,Sun Dec 02 17:37:23 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dCROVAAAA2q7.jpg,n/a,7,,
363A7XIFV4C9YKH1U47DQB6ATYYVAI,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:51 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:51 PST 2018,,,3ZV9H2YQQEXPF8GF1121EP6Y2ZGW3K,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:17:08 PST 2018,Thu Nov 29 18:17:11 PST 2018,Sun Dec 02 18:17:11 PST 2018,,,,3,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dcWEUYAASgDu.jpg,n/a,7,,
386659BNTL7XBV3LVOQVUHNHV8G109,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:55 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:55 PST 2018,,,3AWETUDC93I8Z633XRTVHZ252JHIZW,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:50:42 PST 2018,Thu Nov 29 17:50:45 PST 2018,Sun Dec 02 17:50:45 PST 2018,,,,3,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dDIUXgAAksMJ.jpg,n/a,7,,
3DZKABX2ZIVXRZEZEI34W6WYT1JVCK,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:01 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:01 PST 2018,,,3CCZ6YKWR89HHRQBM9G2F2W7IUM95X,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:55:12 PST 2018,Thu Nov 29 17:55:16 PST 2018,Sun Dec 02 17:55:16 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8de0GXsAAwtww.jpg,n/a,7,,
307L9TDWJYIW6U97JY6CTMYR1L53NE,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:57 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:57 PST 2018,,,3TUI152ZZCDOL86E2OPCY79FGELQ1I,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:58:54 PST 2018,Thu Nov 29 17:58:58 PST 2018,Sun Dec 02 17:58:58 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dEXGUcAA0QTa.jpg,n/a,7,,
36AZSFEYZ4QEHUMT0I79LMQGBGJVBD,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:15:58 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:15:58 PST 2018,,,3VD82FOHKRE5NZ3W38MSQYX65AUOCY,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:10:07 PST 2018,Thu Nov 29 18:10:12 PST 2018,Sun Dec 02 18:10:12 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8df7FUcAAcizY.jpg,n/a,7,,
30F94FBDNRAZ42I4VN7UK42VEV4BTE,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:36:34 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:36:34 PST 2018,,,3M0BCWMB8WMUI3KSGUH7W84AQRTWBB,AQS863BVGTZ14,Submitted,Thu Nov 29 18:20:28 PST 2018,Thu Nov 29 18:20:33 PST 2018,Sun Dec 02 18:20:33 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/Dm8dGaiUYAAphmr.jpg,n/a,7,,
3E9VAUV7BW4Q2EC6ZFUXXAA4BF0YAU,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:04 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:04 PST 2018,,,3AUQQEL7U6JGJRHDS4FMQPPDSEU0VJ,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:31:03 PST 2018,Thu Nov 29 17:31:09 PST 2018,Sun Dec 02 17:31:09 PST 2018,,,,6,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DgCrXsAAneW4.jpg,n/a,7,,
3BPP3MA3TCA9SSMJW57TZLYZNFVELE,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:36:41 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:36:41 PST 2018,,,373ERPL3YPYP6TXNHMYM932F4JETRV,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:20:07 PST 2018,Thu Nov 29 18:20:23 PST 2018,Sun Dec 02 18:20:23 PST 2018,,,,16,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dgSqVAAAambI.jpg,n/a,7,,
37J05LC5AX9Y5WKJXPKWDO3MJEPJDO,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:36:41 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:36:41 PST 2018,,,3EO896NRAXL885EA9HPD7CGOU2KTJ3,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:17:37 PST 2018,Thu Nov 29 18:17:42 PST 2018,Sun Dec 02 18:17:42 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DGxEX0AAGGvt.jpg,n/a,7,,
31ANT7FQN8S7ADA0UJZS3ZZFT5N5HX,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:14 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:14 PST 2018,,,3CFVK00FWMB81XRYGPTXCH12EJEL6M,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:58:11 PST 2018,Thu Nov 29 17:58:15 PST 2018,Sun Dec 02 17:58:15 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dHBZXcAAlv7M.jpg,n/a,7,,
3ULIZ0H1VAVW62PMSUW7BCJ8CGR15U,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:15 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:15 PST 2018,,,3IXEICO7939WKAZ3PYVOY8BJ8W0T6X,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:09:16 PST 2018,Thu Nov 29 18:09:21 PST 2018,Sun Dec 02 18:09:21 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dhu5XoAAoN0a.jpg,n/a,7,,
3EGKVCRQFWIVLOHY5TUTSLUATXLYBP,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:15 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:15 PST 2018,,,3R3YRB5GRGTC7PQVFG2AJ9Z7NTXAUV,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:43:51 PST 2018,Thu Nov 29 17:43:55 PST 2018,Sun Dec 02 17:43:55 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dI1KW4AAfE44.jpg,n/a,7,,
33J5JKFMK6OH9RMZZQYTXGTW6WS3Q1,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:15 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:15 PST 2018,,,36PW28KO40MVITT9PGN5FRD4153AEE,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:33:20 PST 2018,Thu Nov 29 17:33:24 PST 2018,Sun Dec 02 17:33:24 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DicLU4AEkDoJ.jpg,n/a,7,,
3L55D8AUFANEVT94JTQO350SBILYCW,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:17 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:17 PST 2018,,,39K0FND3AI5TUHLM6EBOSZIDA7UAM3,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:38:43 PST 2018,Thu Nov 29 17:38:52 PST 2018,Sun Dec 02 17:38:52 PST 2018,,,,9,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dixlXcAQQ2O6.jpg,n/a,7,,
3AQN9REUTF6O0LFIJPLZNBIAWIXYDW,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:22 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:22 PST 2018,,,3S3AMIZX3VVEJ2C7DZ8CF4L71WNDCQ,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:50:49 PST 2018,Thu Nov 29 17:50:53 PST 2018,Sun Dec 02 17:50:53 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dJjhWwAUL0wg.jpg,n/a,7,,
35O6H0UNLS631J5QIJ2DFCFU6XR5J2,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:22 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:22 PST 2018,,,3Q5ZZ9ZEVP5H3M71HHAOF61WYO4857,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:40:21 PST 2018,Thu Nov 29 17:40:27 PST 2018,Sun Dec 02 17:40:27 PST 2018,,,,6,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DKlbWwAAagkt.jpg,n/a,7,,
344M16OZKI5ZGSP48IN8CD2OSAVENG,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:36:48 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:36:48 PST 2018,,,39PAAFCODNQHZ0E4Q63WA0RIPPRTVO,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:21:42 PST 2018,Thu Nov 29 18:21:52 PST 2018,Sun Dec 02 18:21:52 PST 2018,,,,10,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DkLHUcAAL3fP.jpg,n/a,7,,
3MDKGGG61QDTYQ19ZWQM9OG30UT6TO,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:25 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:25 PST 2018,,,3E47SOBEYRMVRDST5D9N611KT1VCIR,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:39:02 PST 2018,Thu Nov 29 17:39:06 PST 2018,Sun Dec 02 17:39:06 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DKmVWwAEBuOv.jpg,n/a,7,,
3KLL7H3EGDRO87PF0AH57XTE6TOVHT,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:27 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:27 PST 2018,,,30X31N5D64GWSCYRQB7A48HJ2WCASF,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:42:45 PST 2018,Thu Nov 29 17:42:48 PST 2018,Sun Dec 02 17:42:48 PST 2018,,,,3,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DkudX0AEju50.jpg,n/a,7,,
3V8JSVE8YYGTSRTIFKWJTT0VWUYYEP,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:25 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:25 PST 2018,,,386CSBG1O0CJSU7B8U1TT30WOP1Q6G,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:59:47 PST 2018,Thu Nov 29 17:59:52 PST 2018,Sun Dec 02 17:59:52 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DLnJX0AEkLg0.jpg,n/a,7,,
3OLZC0DJ8J5O420Z6SZQ79UT663VIM,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:27 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:27 PST 2018,,,3L0KT67Y8F6XOUWU6HLQ7UZQ5NFSY7,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:07:04 PST 2018,Thu Nov 29 18:07:09 PST 2018,Sun Dec 02 18:07:09 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dLsZXgAEMube.jpg,n/a,7,,
3D42WVSDH8LLY5TEAVGPBBLV8VDYF7,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:27 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:27 PST 2018,,,3XUHV3NRVLOAWX8UKL4USJUV17UH5V,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:03:44 PST 2018,Thu Nov 29 18:03:48 PST 2018,Sun Dec 02 18:03:48 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DLyhUcAA_7KQ.jpg,n/a,7,,
3HO4MYYR12E8Y3GYZ1GWEK25J806UF,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:30 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:30 PST 2018,,,3KMS4QQVK3GT0K2RWIK0RN10IICFKG,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:43:56 PST 2018,Thu Nov 29 17:43:59 PST 2018,Sun Dec 02 17:43:59 PST 2018,,,,3,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dMhzUUAECq74.jpg,n/a,7,,
37M4O367VJ8T2RBBLGF5V47BARM5M6,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:35 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:35 PST 2018,,,3R2PKQ87NXY80Z4KI2319X6WNFZIMF,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:44:12 PST 2018,Thu Nov 29 17:44:16 PST 2018,Sun Dec 02 17:44:16 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DMTCX4AIQ_V7.jpg,n/a,7,,
37SDSEDIN9SFTK8OQS3ANWTZE6S18W,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:38 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:38 PST 2018,,,339ANSOTR6SDAB4HXQQLUKESYA4KIC,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:49:07 PST 2018,Thu Nov 29 17:49:10 PST 2018,Sun Dec 02 17:49:10 PST 2018,,,,3,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DMtwU4AA2uQx.jpg,n/a,7,,
3CVBMEMMXB6MXHOJICEP1JDBKBIH7O,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:36:50 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:36:50 PST 2018,,,3J88R45B2HOBBXQS94VUTBN6GXEXPQ,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:35:24 PST 2018,Thu Nov 29 18:35:29 PST 2018,Sun Dec 02 18:35:29 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dN-MXoAA1M6j.jpg,n/a,7,,
302U8RURJZRGI3BQ38CICHQAS5XVN2,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:48 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:48 PST 2018,,,36W0OB37HX483BSJR9BAHN1Q262HZ2,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:38:29 PST 2018,Thu Nov 29 17:38:33 PST 2018,Sun Dec 02 17:38:33 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DNvdUUAAJ8fj.jpg,n/a,7,,
38LRF35D5LM91KTGGZIY7HQL9HY3U6,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:48 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:48 PST 2018,,,3GDTJDAPVV1FBTS79GRAW8CIKJU8MX,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:49:25 PST 2018,Thu Nov 29 17:49:29 PST 2018,Sun Dec 02 17:49:29 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dO_JUYAI7wnZ.jpg,n/a,7,,
3J5XXLQDHM19EZIGLPS333S4NO73VV,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:48 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:48 PST 2018,,,3N4BPTXIO9IIJ2ZHR7FZDN23S5RUKU,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:34:26 PST 2018,Thu Nov 29 18:34:31 PST 2018,Sun Dec 02 18:34:31 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8Don0VAAAVYrN.jpg,n/a,7,,
360ZO6N6J19C3EDNO6SM7KCDWN59M1,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:51 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:51 PST 2018,,,33PPO7FECW55W5Y7594YQ7J2E17DIS,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:53:01 PST 2018,Thu Nov 29 17:53:05 PST 2018,Sun Dec 02 17:53:05 PST 2018,,,,4,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8dOWwXoAA5I2R.jpg,n/a,7,,
3ZXV7Q5FJBE8V2S9E3Y0EKTC57WCFE,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:16:53 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:16:53 PST 2018,,,3634BBTX0PK2UPC3WFZOE7MNQENIF8,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:43:16 PST 2018,Thu Nov 29 17:43:19 PST 2018,Sun Dec 02 17:43:19 PST 2018,,,,3,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm8DPcYUwAA5WzQ.jpg,n/a,7,,
